user_id,session_time,clicks,scroll_depth,categories_viewed,comparison_count,product_views,decision_time,price_sensitivity,feature_interest_score,device_type,previous_decisions,engagement_score,purchase_intent_score,true_segment,engagement_ratio,decision_efficiency,interaction_score,behavior_intensity,research_depth,intent_signal
user_00829,740,14,0.6313450282701402,3,4,9,616,0.42634059952699166,0.7985727721105638,desktop,11,0.8131872624824137,0.771657707750728,high_intent,0.018893387314439947,0.014586709886547812,8.838830395781962,13,1.8940350848104206,0.5569952748109797
user_00830,1046,19,0.7991879181267507,5,3,19,1176,0.4984350981307193,0.7663599561871833,desktop,8,0.7323921676620048,0.6472860691870636,analytical,0.018147086914995225,0.016142735768903994,15.184570444408264,22,3.9959395906337534,0.4834748987040981
user_00831,262,6,0.309147451601367,1,2,2,567,0.9288443634946549,0.28781066441118797,mobile,0,0.36806004174278834,0.14886254012140993,casual,0.022813688212927757,0.0035211267605633804,1.8548847096082017,4,0.309147451601367,0.17101936659956948
user_00832,615,25,0.8226526350798209,5,4,9,1697,0.5331413714756448,0.8002289777779488,desktop,4,0.6541532456427086,0.6185792607213652,analytical,0.040584415584415584,0.00530035335689046,20.56631587699552,13,4.113263175399105,0.4452677839884258
user_00833,55,3,0.4749432892904739,2,1,1,667,0.5859946404342347,0.5225844006643614,tablet,1,0.3160892643706481,0.19469998072523415,casual,0.05357142857142857,0.0014970059880239522,1.4248298678714217,2,0.9498865785809478,0.1731558733976953
user_00834,264,1,0.31413599935959313,1,2,3,585,0.760922783624478,0.3134388518484336,mobile,0,0.2799691011588158,0.26567571980629734,casual,0.0037735849056603774,0.005119453924914676,0.31413599935959313,5,0.31413599935959313,0.19179685444763808
user_00835,1081,35,0.8257612726069561,5,6,16,1706,0.6498922719684266,0.926748204527615,mobile,6,0.90180313042657,0.5822861427550996,analytical,0.03234750462107209,0.009373169302870533,28.901644541243463,22,4.12880636303478,0.506267347020872
user_00836,1222,14,0.8596563551712051,3,7,8,1572,0.6678134156953176,0.8277966573118894,mobile,5,0.8462108189322893,0.48865763348167124,analytical,0.011447260834014717,0.0050858232676414495,12.03518897239687,15,2.5789690655136153,0.4508520460526477
user_00837,355,13,0.566835099690723,3,1,6,470,0.48209686273449615,0.5838950242980772,desktop,27,0.7779928276057454,0.7614995498248337,power_user,0.03651685393258427,0.012738853503184714,7.368856295979398,7,1.700505299072169,0.5418193242626126
user_00838,1034,28,0.70339833679857,3,5,19,1129,0.5959273394144168,0.7849371020789079,mobile,7,0.8468984917207839,0.6991381618006816,analytical,0.02705314009661836,0.016814159292035398,19.69515343035996,24,2.11019501039571,0.5387690600241184
user_00839,406,21,0.71838479471773,3,4,9,614,0.394855522805716,0.8597018796958722,desktop,9,0.8511764252506364,0.7839413760784608,high_intent,0.051597051597051594,0.014634146341463415,15.086080689072329,13,2.1551543841531897,0.5733197219090143
user_00840,602,15,0.6485736091864376,3,2,10,354,0.5300611692961144,0.6850990733991096,desktop,13,0.9350401049113762,0.8257997623697167,high_intent,0.024875621890547265,0.028169014084507043,9.728604137796564,12,1.9457208275593127,0.6192826406466516
user_00841,194,6,0.2889155303045436,1,1,2,319,0.8178800234867277,0.3106090130412708,tablet,0,0.3014357295213315,0.17009393727610567,casual,0.03076923076923077,0.00625,1.7334931818272614,3,0.2889155303045436,0.16034329376684173
user_00842,578,16,0.6204607008671466,2,4,5,620,0.23574927076956534,0.8412391719983519,mobile,3,0.8382079802836395,0.7419634584328233,high_intent,0.027633851468048358,0.008051529790660225,9.927371213874345,9,1.240921401734293,0.5506632363954193
user_00843,67,3,0.2109489255899054,2,0,1,293,0.7526684086291451,0.3113627143972079,desktop,0,0.3369077246437159,0.15130827939847363,casual,0.04411764705882353,0.003401360544217687,0.6328467767697162,1,0.4218978511798108,0.16261603731576954
user_00844,466,9,0.49808070515827607,3,2,5,531,0.5410581579961556,0.491157416979554,desktop,13,0.5899614850170704,0.8459048032166928,power_user,0.019271948608137045,0.009398496240601503,4.482726346424485,7,1.4942421154748282,0.5181699156639787
user_00845,191,5,0.07368117924138959,2,2,4,621,0.677539893778475,0.5352758558659947,tablet,1,0.3879506746963395,0.21849704680145735,casual,0.026041666666666668,0.006430868167202572,0.36840589620694797,6,0.14736235848277918,0.20571328157964555
user_00846,673,34,0.728910424551313,5,5,12,1832,0.5713724889856091,0.8243311169220793,desktop,3,0.819445194350592,0.675586219984471,analytical,0.050445103857566766,0.006546644844517185,24.782954434744642,17,3.6445521227565654,0.5180320397523211
user_00847,241,8,0.420363449030454,1,2,4,942,0.8828262061701265,0.09611985396722977,tablet,0,0.14493776616838455,0.29044597467477706,casual,0.03305785123966942,0.0042417815482502655,3.362907592243632,6,0.420363449030454,0.16093225418490129
user_00848,269,13,0.5042901565035787,2,3,3,495,0.7463544513626204,0.6817035682915915,tablet,46,0.8193867635009119,0.8582683871337335,power_user,0.04814814814814815,0.006048387096774193,6.555772034546523,6,1.0085803130071573,0.5909379000327993
user_00849,1424,29,0.782673341087255,3,6,8,1544,0.49093076844068,0.9029878655988856,tablet,2,0.7864234981694227,0.7710509824637467,analytical,0.020350877192982456,0.005177993527508091,22.697526891530394,14,2.348020023261765,0.5459008404945779
user_00850,482,15,0.6158394032649024,2,2,10,338,0.42065738292258537,0.8231762827913929,mobile,5,0.7613919013017864,0.8438219726328636,high_intent,0.031055900621118012,0.029498525073746312,9.237591048973536,12,1.2316788065298048,0.5747959169658052
user_00851,228,2,0.322606925651041,1,1,2,286,0.644507305507806,0.5526468098865924,tablet,0,0.36522826256800445,0.2034781533671418,casual,0.008733624454148471,0.006968641114982578,0.645213851302082,3,0.322606925651041,0.19305033245175285
user_00852,834,26,0.5885697417570621,2,4,7,478,0.449166754632019,0.8221043386284711,mobile,4,0.9709394763907265,0.8528035783412826,high_intent,0.031137724550898204,0.014613778705636743,15.302813285683616,11,1.1771394835141242,0.636787407865422
user_00853,274,7,0.35564377768772293,2,2,1,350,0.7587747601948586,0.5581661320996975,mobile,1,0.43590369311274946,0.2902330727740925,casual,0.025454545454545455,0.002849002849002849,2.4895064438140606,3,0.7112875553754459,0.2477190378981627
user_00854,456,7,0.5999391479716064,2,2,3,529,0.4830381864123246,0.6368357133714914,mobile,23,0.6470060106633199,0.7917577605533049,power_user,0.015317286652078774,0.005660377358490566,4.199574035801245,5,1.1998782959432128,0.5125030206278651
user_00855,157,4,0.19418162015704157,1,0,4,335,0.7874530384818061,0.33664600530150035,tablet,1,0.17250323540021553,0.15429012802706268,casual,0.02531645569620253,0.011904761904761904,0.7767264806281663,4,0.19418162015704157,0.1170384504023183
user_00856,101,5,0.1327710303356663,1,0,2,594,0.7133960511291237,0.3670152772864509,mobile,0,0.13315098248931875,0.1925112666078881,casual,0.049019607843137254,0.0033613445378151263,0.6638551516783315,2,0.1327710303356663,0.11795820475129541
user_00857,172,5,0.33304772912252606,2,2,4,315,0.6481759441600257,0.2280241476581512,tablet,1,0.22957215605419407,0.1839377337773338,casual,0.028901734104046242,0.012658227848101266,1.6652386456126302,6,0.6660954582450521,0.1462442086816221
user_00858,1272,23,0.9473022961900103,4,7,15,1876,0.609363570789237,0.7569875110305332,desktop,2,0.8408718210792593,0.6204297990238447,analytical,0.018067556952081697,0.007991475759190196,21.787952812370236,22,3.789209184760041,0.5028309086610727
user_00859,779,26,0.8370522651189326,2,2,9,854,0.5055109080280029,0.6236275283904638,desktop,4,0.9248924073076406,0.7456198904624033,high_intent,0.03333333333333333,0.010526315789473684,21.76335889309225,11,1.6741045302378652,0.5788735731140956
user_00860,150,0,0.14268019787806313,1,2,4,553,0.792056645899762,0.37482941230562655,mobile,0,0.33521488371223623,0.07704320008382831,casual,0.0,0.007220216606498195,0.0,6,0.14268019787806313,0.13354781012915165
user_00861,301,9,0.5085777452617921,2,2,7,685,0.3099907038764631,0.667948612204137,mobile,12,0.732950984103248,0.8420809889822503,high_intent,0.029801324503311258,0.01020408163265306,4.5771997073561295,9,1.0171554905235842,0.5597789153136704
user_00862,1677,20,0.7064269482004158,4,4,8,2137,0.502269436553948,0.7522249850127782,desktop,8,0.7854808678195908,0.5829341742699382,analytical,0.011918951132300357,0.0037418147801683817,14.128538964008317,12,2.8257077928016634,0.46994047448790305
user_00863,1416,30,0.894316893792007,4,3,14,1434,0.710636084552252,0.9245721635801915,mobile,6,0.9525737516062605,0.7275011864121598,analytical,0.02117148906139732,0.00975609756097561,26.829506813760208,17,3.577267575168028,0.5796994293150348
user_00864,767,19,0.7734802142929365,4,6,10,1775,0.7675972824397521,0.7139604414246428,tablet,6,0.7406931341161004,0.6959728209759898,analytical,0.024739583333333332,0.00563063063063063,14.696124071565793,16,3.093920857171746,0.5022862578144152
user_00865,920,25,0.9319007545714064,5,5,8,1530,0.5302962628567155,0.8229129923606143,tablet,2,0.763285013198928,0.6176249156925019,analytical,0.02714440825190011,0.005225342913128674,23.29751886428516,13,4.6595037728570325,0.4776030731106177
user_00866,430,19,0.8025422898354826,3,4,10,408,0.4806081945206597,0.6645094827550707,desktop,14,0.7852596719780315,0.9159644264665171,high_intent,0.04408352668213457,0.02444987775061125,15.24830350687417,14,2.4076268695064478,0.6092986355051997
user_00867,141,10,0.2572452044722608,1,2,2,368,0.7291739463848441,0.37817682234155214,desktop,1,0.25358929631175947,0.18901308395525107,casual,0.07042253521126761,0.005420054200542005,2.572452044722608,4,0.2572452044722608,0.15330803873579088
user_00868,64,2,0.13105913464879676,2,2,4,883,0.6534049609680644,0.29495125932465965,mobile,0,0.011860197123300512,0.18976614673657352,casual,0.03076923076923077,0.004524886877828055,0.2621182692975935,6,0.2621182692975935,0.08082198389496799
user_00869,398,8,0.5349610792490884,3,3,4,436,0.6992990444260149,0.6395107816813678,desktop,36,0.682164972679086,0.8639757251359876,power_user,0.020050125313283207,0.009153318077803204,4.279688633992707,7,1.6048832377472653,0.5529857772814618
user_00870,422,8,0.6519834626517536,3,1,7,187,0.46443984283746964,0.7337716494453895,desktop,42,0.816952748560876,0.6011639599163223,power_user,0.018912529550827423,0.03723404255319149,5.215867701214028,8,1.9559503879552607,0.49672162130074915
user_00871,863,34,0.7485216646241956,3,7,9,1239,0.5047191760726524,0.7761141662543329,desktop,8,0.9010599654066073,0.6927934963132749,analytical,0.03935185185185185,0.007258064516129033,25.44973659722265,16,2.245564993872587,0.5496128075021309
user_00872,232,6,0.2841611807164857,1,2,3,815,0.7690546121097166,0.26039856608160517,mobile,1,0.2595481458537157,0.2273974373676701,casual,0.02575107296137339,0.003676470588235294,1.7049670842989144,5,0.2841611807164857,0.16992635987965335
user_00873,686,23,0.6018053265491187,3,4,11,368,0.5926138627631782,0.6988836816164802,mobile,4,0.8751377374238999,0.6706599800544828,high_intent,0.033478893740902474,0.02981029810298103,13.84152251062973,15,1.8054159796473561,0.5397484026798574
user_00874,923,18,0.8985435625838738,3,5,10,1481,0.5672968680367907,0.8355973983162809,desktop,8,0.8579219208633813,0.6003387840034696,analytical,0.01948051948051948,0.006747638326585695,16.17378412650973,15,2.6956306877516214,0.49953638135837797
user_00875,248,0,0.23291314046012765,1,0,3,649,0.6522807503865641,0.44278064231200537,tablet,0,0.16897669883396554,0.2308409533058677,casual,0.0,0.004615384615384616,0.0,3,0.23291314046012765,0.14441400635715212
user_00876,247,1,0.3811057893332864,1,0,3,683,0.8370569377188335,0.39046528328316127,tablet,1,0.226418120157376,0.32626801501221575,casual,0.004032258064516129,0.0043859649122807015,0.3811057893332864,3,0.3811057893332864,0.1997484315257833
user_00877,409,22,0.5369204035066728,2,4,7,474,0.6063958691314641,0.7588357162486388,desktop,11,0.8317810717082382,0.806063373175824,high_intent,0.05365853658536585,0.014736842105263158,11.812248877146802,11,1.0738408070133456,0.5763807234143801
user_00878,614,24,0.5370930708791648,2,3,11,775,0.43975264332785374,0.7565445255919048,desktop,5,0.697258939803551,0.7860848153441145,high_intent,0.03902439024390244,0.014175257731958763,12.890233701099955,14,1.0741861417583296,0.5278641853982987
user_00879,207,8,0.3481585720995365,1,2,4,860,0.6644972271082634,0.24120142880149173,mobile,0,0.20065555986781675,0.1288209310201266,casual,0.038461538461538464,0.004645760743321719,2.785268576796292,6,0.3481585720995365,0.11311876859139218
user_00880,240,3,0.34057962319236923,1,0,1,733,0.5253541990693615,0.22127092203554638,desktop,0,0.09472464907639513,0.12130814339894386,casual,0.012448132780082987,0.0013623978201634877,1.0217388695771077,1,0.34057962319236923,0.07734937142854514
user_00881,287,1,0.13647401229705236,1,0,2,882,0.7931449764886614,0.27575741817959776,desktop,1,0.17690851700309013,0.13277135258676165,casual,0.003472222222222222,0.0022650056625141564,0.13647401229705236,2,0.13647401229705236,0.10686059783438595
user_00882,694,21,0.8209079223601408,3,3,9,774,0.5922461841874832,0.8499982477577146,desktop,9,0.9837811575955351,0.6887572261856474,high_intent,0.030215827338129497,0.011612903225806452,17.239066369562956,12,2.4627237670804223,0.5741211087206614
user_00883,62,4,0.365204480487885,1,2,4,912,0.6800221129447005,0.309801475259484,mobile,0,0.3148922446718039,0.05444730691345413,casual,0.06349206349206349,0.004381161007667032,1.46081792195154,6,0.365204480487885,0.11756094446922292
user_00884,187,5,0.29305099910340787,1,1,2,338,0.7561085910719386,0.33006447313026166,desktop,0,0.041200633355882144,0.2157937176953963,casual,0.026595744680851064,0.0058997050147492625,1.4652549955170393,3,0.29305099910340787,0.10044758858934794
user_00885,321,14,0.5243492015098665,2,3,7,617,0.37891787048352915,0.8208858694931019,mobile,13,0.9400990336947527,0.922778333740689,high_intent,0.043478260869565216,0.011326860841423949,7.340888821138131,10,1.048698403019733,0.6545391018571286
user_00886,279,1,0.3561676108202618,1,0,2,788,0.7362272712885682,0.29547152545639194,mobile,1,0.15980870433821173,0.16030178594094324,casual,0.0035714285714285713,0.0025348542458808617,0.3561676108202618,2,0.3561676108202618,0.11282378195160507
user_00887,755,24,0.7040009917269577,3,4,6,694,0.31615270407273605,0.6934634647540028,desktop,14,0.6881280484927617,0.8103734073584605,high_intent,0.031746031746031744,0.008633093525179856,16.896023801446987,10,2.1120029751808733,0.5331777055487668
user_00888,241,5,0.2703701213988265,1,1,1,686,0.6602647409160384,0.26261209569891114,mobile,0,0.3015073018919498,0.2230659526748177,casual,0.02066115702479339,0.001455604075691412,1.3518506069941325,2,0.2703701213988265,0.18011525286021945
user_00889,264,6,0.4766926972398912,2,0,2,361,0.7754052932619114,0.2566281572129036,tablet,0,0.13479517208396014,0.21314548099189645,casual,0.022641509433962263,0.0055248618784530384,2.860156183439347,2,0.9533853944797824,0.12735420258548252
user_00890,153,7,0.19754915369362755,2,0,3,864,0.5358822110831251,0.4623377053605333,mobile,0,0.27733819056324455,0.2255810414888361,casual,0.045454545454545456,0.003468208092485549,1.3828440758553928,3,0.3950983073872551,0.17447433619225347
user_00891,812,19,0.6140354535021517,2,4,9,829,0.5340152634969652,0.6145255539661552,desktop,10,0.740233958522172,0.8788424181210203,high_intent,0.023370233702337023,0.010843373493975903,11.666673616540884,13,1.2280709070043034,0.5768601668532524
user_00892,185,10,0.5915559462370653,3,2,7,340,0.39676813515189885,0.5517589356569452,desktop,48,0.6775183816339053,0.8317592903260628,power_user,0.053763440860215055,0.020527859237536656,5.915559462370653,9,1.774667838711196,0.5421175883918576
user_00893,267,10,0.6109934898656115,4,1,7,354,0.7201099119889875,0.5203134028289025,desktop,29,0.7844816315041595,0.7794679922094646,power_user,0.03731343283582089,0.01971830985915493,6.109934898656116,8,2.443973959462446,0.5530471792927802
user_00894,1287,42,1.0,4,3,16,2025,0.6921585529222596,0.8790140326971702,desktop,2,0.6730408801877038,0.6175998295077055,analytical,0.03260869565217391,0.007897334649555774,42.0,19,4.0,0.4513213962542601
user_00895,514,25,0.6806625992200745,3,3,8,442,0.5208566059299393,0.8889938685027025,desktop,3,0.8109177775568713,0.8452213164865942,high_intent,0.04854368932038835,0.01805869074492099,17.016564980501865,11,2.041987797660224,0.5867814670851753
user_00896,227,5,0.1534213986334188,2,1,4,848,0.6475870054392379,0.3367991589725732,tablet,0,0.21396984719108925,0.10063620820012556,casual,0.021929824561403508,0.004711425206124852,0.767106993167094,5,0.3068427972668376,0.10585886499921446
user_00897,114,7,0.270085230925926,1,0,3,465,0.8719313959717001,0.36678575513707934,tablet,1,0.2521733583905315,0.12950037041307197,casual,0.06086956521739131,0.006437768240343348,1.890596616481482,3,0.270085230925926,0.12938348615449125
user_00898,168,16,0.716004686970127,3,2,3,358,0.658046945199075,0.6763512548328992,desktop,34,0.7359538276154937,0.7611951758612461,power_user,0.09467455621301775,0.008356545961002786,11.456074991522032,5,2.148014060910381,0.5277711824174474
user_00899,203,2,0.32437681076866903,2,0,4,348,0.747242744470066,0.2116798721443236,mobile,0,0.2687460099855695,0.05525426829408411,casual,0.00980392156862745,0.011461318051575931,0.6487536215373381,4,0.6487536215373381,0.10616390572877729
user_00900,253,9,0.39016206735038866,2,2,2,493,0.8165005335206615,0.39347253983662833,mobile,0,0.2706954564557992,0.23537776738037047,casual,0.03543307086614173,0.004048582995951417,3.511458606153498,4,0.7803241347007773,0.17657431878767338
user_00901,138,1,0.25383846591502907,2,2,2,829,0.6293319962822737,0.06975961039875525,mobile,1,0.3180626177202742,0.2868944770867734,casual,0.007194244604316547,0.0024096385542168677,0.25383846591502907,4,0.5076769318300581,0.2108994677170567
user_00902,74,6,0.16127293088309835,2,1,1,393,0.6166766382547082,0.4323442370331425,mobile,0,0.2569670890145924,0.11430047422849743,casual,0.08,0.0025380710659898475,0.9676375852985901,2,0.3225458617661967,0.12357173771557364
user_00903,242,6,0.285620179700575,2,0,3,378,0.7402663733252259,0.298138194619809,mobile,0,0.18370658706433088,0.1310674401793852,casual,0.024691358024691357,0.0079155672823219,1.71372107820345,3,0.57124035940115,0.10991362237574993
user_00904,583,22,0.5237734083648254,2,3,7,603,0.5397862689538705,0.6728348233780925,mobile,11,1.0,0.7653064204568125,high_intent,0.03767123287671233,0.011589403973509934,11.52301498402616,10,1.0475468167296509,0.609599389374778
user_00905,1230,34,0.8058032970184331,3,7,19,1295,0.5660409203346547,0.9049500090771653,mobile,9,0.839435963069037,0.5109105491302126,analytical,0.02761982128350934,0.014660493827160493,27.397312098626728,26,2.4174098910552995,0.4605931567209443
user_00906,342,11,0.6628295530331946,3,2,7,583,0.5412343899051957,0.676055415275608,tablet,34,0.8438824455913488,0.8902776226324614,power_user,0.03206997084548105,0.011986301369863013,7.291125083365141,9,1.9884886590995836,0.612871673141348
user_00907,409,8,0.6568220494055577,2,3,3,464,0.4929761343630138,0.5671217100725371,desktop,29,0.6463037751873655,0.7663050662186577,power_user,0.01951219512195122,0.0064516129032258064,5.254576395244461,6,1.3136440988111153,0.5023486429146404
user_00908,652,36,0.8352232525501501,5,6,9,1473,0.4911007624308138,0.8721172019964168,mobile,8,0.7546007272984435,0.5531564405669944,analytical,0.055130168453292494,0.006105834464043419,30.0680370918054,15,4.17611626275075,0.4494745447555438
user_00909,229,5,0.2573381544073469,2,1,2,647,0.8760516306156727,0.15182591803266937,mobile,0,0.2959622458505686,0.1447443843765416,casual,0.021739130434782608,0.0030864197530864196,1.2866907720367347,3,0.5146763088146938,0.1476123534317131
user_00910,1611,16,0.7704074644062561,5,4,12,1641,0.5915158187708727,0.8297244554550072,desktop,6,0.8359837652481142,0.5948207315419591,analytical,0.009925558312655087,0.007308160779537149,12.326519430500097,16,3.8520373220312805,0.4909158704250791
user_00911,348,16,0.4545026292110969,3,2,11,516,0.439859387718314,0.7431081725957143,mobile,13,0.8089437616462555,0.8994892603701322,high_intent,0.045845272206303724,0.02127659574468085,7.2720420673775505,13,1.3635078876332907,0.6088618113653337
user_00912,142,2,0.2592277571078625,1,0,1,518,0.7726964441249814,0.501973440421312,mobile,0,0.17475574948041606,0.3210861370873963,casual,0.013986013986013986,0.0019267822736030828,0.518455514215725,1,0.2592277571078625,0.18143921436116425
user_00913,527,13,0.8296518404047961,2,3,11,728,0.3391720075664057,0.8305198594509086,tablet,3,0.8456558625056682,0.7048287197903473,high_intent,0.02462121212121212,0.015089163237311385,10.78547392526235,14,1.6593036808095922,0.5401549956390328
user_00914,1475,26,0.9161502795633572,3,5,10,1608,0.5059267499357368,0.8031293068965977,tablet,6,0.8249983379294342,0.7351054759804543,analytical,0.017615176151761516,0.006215040397762586,23.819907268647285,15,2.7484508386900712,0.5434062038903408
user_00915,310,17,0.47706840736427286,3,4,11,845,0.25266448141758596,0.7622101259025872,desktop,4,0.8326389367204656,0.7318465694424345,high_intent,0.05466237942122187,0.013002364066193853,8.110162925192638,15,1.4312052220928186,0.5464310180129717
user_00916,563,39,0.9166040139691649,4,7,19,1898,0.7184207829755344,0.8644741798746755,tablet,5,0.8186841075897057,0.5683440894549883,analytical,0.06914893617021277,0.010005265929436546,35.74755654479743,26,3.6664160558766596,0.475944447837738
user_00917,201,8,0.11286294471940886,2,1,4,409,0.602186366269368,0.26758749235177354,mobile,1,0.18851234652261445,0.22413222471236877,casual,0.039603960396039604,0.00975609756097561,0.9029035577552709,5,0.22572588943881772,0.14913342311002453
user_00918,367,13,0.655525076252621,3,3,3,289,0.5146902163469707,0.6171089904982526,tablet,35,0.8153254085105517,0.5989549349350517,power_user,0.035326086956521736,0.010344827586206896,8.521825991284073,6,1.966575228757863,0.4872830448030483
user_00919,627,10,0.6194010177740016,2,2,10,824,0.49979054987678745,0.6054400160894375,tablet,14,0.6624220146526989,0.8377090509933703,high_intent,0.01592356687898089,0.012121212121212121,6.194010177740016,12,1.2388020355480032,0.5374465884295215
user_00920,274,2,0.21736712465661487,2,0,4,332,0.8592489564635135,0.3900601225846431,tablet,1,0.17546823269774606,0.11766978026385634,casual,0.007272727272727273,0.012012012012012012,0.43473424931322974,4,0.43473424931322974,0.10331198551846997
user_00921,334,17,0.6255162552067274,2,1,4,483,0.6004686421628357,0.5119359021667845,desktop,41,0.6617477179071101,0.834258741234378,power_user,0.050746268656716415,0.008264462809917356,10.633776338514366,5,1.2510325104134548,0.5347071507088595
user_00922,1031,21,0.8125878655016967,5,5,13,1819,0.5603227561133779,0.928252102762285,tablet,5,0.8911797489655056,0.5153369487117608,analytical,0.020348837209302327,0.007142857142857143,17.06434517553563,18,4.0629393275084835,0.4756315613172131
user_00923,187,12,0.335875213516889,3,3,4,421,0.5092381677632986,0.7354106031810743,desktop,48,0.7402764116291048,0.7229647988191533,power_user,0.06382978723404255,0.009478672985781991,4.030502562202668,7,1.007625640550667,0.5141124449121274
user_00924,692,11,0.7965281176701484,3,2,6,507,0.5149686328677053,0.865071519433481,tablet,13,0.7863881527327119,1.0,high_intent,0.015873015873015872,0.011811023622047244,8.761809294371632,8,2.389584353010445,0.6394597529064278
user_00925,1149,18,0.6843288125364022,5,5,15,1625,0.6576317720283533,0.698880831462272,tablet,8,0.8849673838071292,0.5633493784944476,analytical,0.01565217391304348,0.00922509225092251,12.31791862565524,20,3.4216440626820113,0.4935974942151946
user_00926,301,5,0.45821239945153536,1,0,4,435,0.60555310293376,0.43074971426269393,desktop,0,0.16165954417995598,0.19342920156636548,casual,0.016556291390728478,0.009174311926605505,2.291061997257677,4,0.45821239945153536,0.12862183745851466
user_00927,321,5,0.3412410896148058,2,2,3,794,0.6948765448172862,0.32587421230793967,mobile,1,0.15318983091381544,0.3108171052044259,casual,0.015527950310559006,0.0037735849056603774,1.7062054480740292,5,0.6824821792296116,0.1714158668276131
user_00928,1404,21,0.9703747744805943,5,7,8,1443,0.5336902294166332,0.7397559899060581,desktop,3,0.6856563479468821,0.6345910979004438,analytical,0.01494661921708185,0.00554016620498615,20.37787026409248,15,4.8518738724029715,0.46119539340573795
user_00929,771,16,0.594805287622346,3,4,7,318,0.4202843208333581,0.7990649701912725,mobile,3,0.7400275986676439,0.8668981097077207,high_intent,0.02072538860103627,0.0219435736677116,9.516884601957535,11,1.784415862867038,0.575350595583695
user_00930,92,7,0.3257918014173995,1,1,4,456,0.6030984111022103,0.13932796197161051,mobile,0,0.2880381513628427,0.2743890671530434,casual,0.07526881720430108,0.0087527352297593,2.2805426099217962,5,0.3257918014173995,0.19879289283899798
user_00931,94,6,0.06816779356808961,2,2,4,696,0.6742353034474092,0.5263673084592216,mobile,1,0.3322580795722466,0.08012867753229419,casual,0.06315789473684211,0.005738880918220947,0.40900676140853764,6,0.13633558713617921,0.13345055916005794
user_00932,213,8,0.4665899957766559,2,1,5,473,0.3436286685654559,0.4628426324068878,desktop,43,0.6695026574716206,0.7645770342727817,power_user,0.037383177570093455,0.010548523206751054,3.732719966213247,6,0.9331799915533118,0.5098461679126243
user_00933,558,15,0.7038570945608628,4,2,5,570,0.4509357552757502,0.6107477815580539,desktop,30,0.8335491175632197,0.6853846831557403,power_user,0.026833631484794274,0.008756567425569177,10.55785641841294,7,2.815428378243451,0.5268455787589328
user_00934,1169,35,0.6777655368947346,5,7,16,1882,0.7880707045956863,0.8787657966716586,desktop,7,0.8547945945720401,0.7096425232694955,analytical,0.029914529914529916,0.008497079129049389,23.72179379131571,23,3.3888276844736733,0.5428445114181252
user_00935,139,8,0.35033382138073305,1,1,3,332,0.8871167786225151,0.45301789892583005,mobile,1,0.308981032723583,0.11427254952275887,casual,0.05714285714285714,0.009009009009009009,2.8026705710458644,4,0.35033382138073305,0.14110603232888116
user_00936,105,9,0.163953895388202,1,2,4,418,0.7114259291466996,0.3415577295656651,mobile,0,0.20697702567312282,0.13339871080929674,casual,0.08490566037735849,0.00954653937947494,1.475585058493818,6,0.163953895388202,0.11831655383949803
user_00937,96,4,0.22650212404310138,2,1,2,444,0.6983739733073725,0.31536116721176527,mobile,0,0.3106309495193557,0.1276334560470331,casual,0.041237113402061855,0.0044943820224719105,0.9060084961724055,3,0.45300424808620277,0.14559098188136152
user_00938,516,9,0.4068841218078047,3,2,3,244,0.4234386638501155,0.6273035960344033,tablet,36,0.5711446961845926,0.809864926181144,power_user,0.017408123791102514,0.012244897959183673,3.661957096270242,5,1.220652365423414,0.49896284871559055
user_00939,221,0,0.2692059253946772,1,1,4,640,0.5155953300759354,0.27825442140151213,tablet,0,0.3044451970910561,0.19771795826845917,casual,0.0,0.0062402496099844,0.0,5,0.2692059253946772,0.17229281731769583
user_00940,761,14,0.5443875072796391,3,3,9,778,0.5518357200815125,0.8842665355242104,mobile,9,0.9974304656919502,0.8554523175266531,high_intent,0.01837270341207349,0.011553273427471117,7.621425101914948,12,1.6331625218389174,0.6448760487464876
user_00941,180,8,0.3072644041605938,1,2,4,462,0.8482971654142483,0.18112149778351444,mobile,0,0.2600607360300749,0.2297536683173707,casual,0.04419889502762431,0.008639308855291577,2.4581152332847505,6,0.3072644041605938,0.1725114807925582
user_00942,648,13,0.735864238892665,3,3,7,633,0.47102977082424863,0.6553684460267731,desktop,14,0.874471503733492,0.9225487408010868,high_intent,0.020030816640986132,0.011041009463722398,9.566235105604644,10,2.2075927166779947,0.6346732502795991
user_00943,893,17,0.7223157484069783,2,3,10,368,0.5323481790624404,0.7298633096645789,tablet,3,0.7797466861175285,0.8062855784879474,high_intent,0.01901565995525727,0.02710027100271003,12.279367722918632,13,1.4446314968139566,0.5645683185312506
user_00944,289,9,0.3801874201754192,3,3,3,415,0.6524089997729636,0.7583275759904304,desktop,47,0.7566015254060457,0.8232192350463914,power_user,0.03103448275862069,0.007211538461538462,3.4216867815787726,6,1.1405622605262575,0.5584316131788318
user_00945,49,0,0.10949705581947038,2,0,4,653,0.7674720630372217,0.2971253520419853,desktop,0,0.25481594667028123,0.15576996795445042,casual,0.0,0.0061162079510703364,0.0,4,0.21899411163894075,0.14058763356818565
user_00946,145,5,0.16780337376965546,1,1,4,583,0.8675253644091464,0.1845434950952699,desktop,0,0.47652985284879606,0.25857057919504334,casual,0.03424657534246575,0.00684931506849315,0.8390168688482773,5,0.16780337376965546,0.24844198205320409
